	Event	Transcript Name	Link
	WWDC20	Discover how to download and play HLS offline	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10655/eng_375465ae5dfd/wwdc2020-10655-transcript-eng.json
	WWDC20	Discover ray tracing with Metal	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10012/eng_1430868923b1/wwdc2020-10012-transcript-eng.json
	WWDC20	Discover search suggestions for Apple TV	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10634/eng_2e4bf9d024c6/wwdc2020-10634-transcript-eng.json
	WWDC20	Eliminate animation hitches with XCTest	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10077/eng_67f3b0ee14a7/wwdc2020-10077-transcript-eng.json
	WWDC20	Empower your intents	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10073/eng_e23199502495/wwdc2020-10073-transcript-eng.json
	WWDC20	Feature your actions in the Shortcuts app	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10084/eng_d34272f1c3c3/wwdc2020-10084-transcript-eng.json
	WWDC20	Formatters: Make data human-friendly	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10160/eng_08790584f2e5/wwdc2020-10160-transcript-eng.json
	WWDC20	Get models on device using Core ML Converters	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10153/eng_19ee22b7b78f/wwdc2020-10153-transcript-eng.json
	WWDC20	Get to know Metal function pointers	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10013/eng_96cd1850fad7/wwdc2020-10013-transcript-eng.json
	WWDC20	Handling FHIR without getting burned	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10669/eng_2da707efd6e7/wwdc2020-10669-transcript-eng.json
	WWDC20	Identify trends with the Power and Performance API	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10057/eng_7bb4047d1890/wwdc2020-10057-transcript-eng.json
	WWDC20	Integrate your app with Wind Down	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10083/eng_4c90b73a4579/wwdc2020-10083-transcript-eng.json
	WWDC20	Meet Watch Face Sharing	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10100/eng_453879901573/wwdc2020-10100-transcript-eng.json
	WWDC20	Refine Objective-C frameworks for Swift	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10680/eng_34ee1d97858d/wwdc2020-10680-transcript-eng.json
	WWDC20	SF Symbols 2	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10207/eng_d58249dd9f4f/wwdc2020-10207-transcript-eng.json
	WWDC20	Safely manage pointers in Swift	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10167/eng_7e086cccc060/wwdc2020-10167-transcript-eng.json
	WWDC20	Structure your app for SwiftUI previews	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10149/eng_8690f8ac8a53/wwdc2020-10149-transcript-eng.json
	WWDC20	Swan's Quest, Chapter 4: The sequence completes	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10684/eng_9e4c143b46ad/wwdc2020-10684-transcript-eng.json
	WWDC20	Synchronize health data with HealthKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10184/eng_9133d86faef8/wwdc2020-10184-transcript-eng.json
	WWDC20	The artist’s AR toolkit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10601/eng_31931634ac3a/wwdc2020-10601-transcript-eng.json
	WWDC20	The details of UI typography	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10175/eng_890b93cdff3c/wwdc2020-10175-transcript-eng.json
	WWDC20	Use Swift on AWS Lambda with Xcode	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10644/eng_71dcaefbaf15/wwdc2020-10644-transcript-eng.json
	WWDC20	VoiceOver efficiency with custom rotors	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10116/eng_fc8f9e5471dd/wwdc2020-10116-transcript-eng.json
	WWDC20	What's new in MetricKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10081/eng_188419793feb/wwdc2020-10081-transcript-eng.json
	WWDC20	What's new in Universal Links	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10098/eng_c00634a6832f/wwdc2020-10098-transcript-eng.json
	WWDC20	What's new in Web Inspector	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2020/wwdc2020-10646/eng_fe94ee04acf3/wwdc2020-10646-transcript-eng.json
WWDC19			
	WWDC19	Advances in macOS Security	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-701/eng_4b3914969973/wwdc2019-701-transcript-eng.json
	WWDC19	Reaching the Big Screen with AirPlay 2	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-501/eng_9911992cf602/wwdc2019-501-transcript-eng.json
	WWDC19	What's New in Xcode 11	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-401/eng_2d59431e5d04/wwdc2019-401-transcript-eng.json
	WWDC19	Advances in Speech Recognition	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-256/eng_33d6157abf12/wwdc2019-256-transcript-eng.json
	WWDC19	Creating Great Localized Experiences with Xcode 11	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-403/eng_24227a78ff89/wwdc2019-403-transcript-eng.json
	WWDC19	System Extensions and DriverKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-702/eng_ce20bf6d1b51/wwdc2019-702-transcript-eng.json
	WWDC19	Using Core Data With CloudKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-202/eng_6d88fc45870d/wwdc2019-202-transcript-eng.json
	WWDC19	What's New in Swift	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-402/eng_3cdf4b90b67c/wwdc2019-402-transcript-eng.json
	WWDC19	Getting Started with Xcode	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-404/eng_4f5d54e7a1c9/wwdc2019-404-transcript-eng.json
	WWDC19	Introducing Desktop-class Browsing on iPad	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-203/eng_e348172ff7c4/wwdc2019-203-transcript-eng.json
	WWDC19	Introducing SwiftUI: Building Your First App	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-204/eng_4249220291d1/wwdc2019-204-transcript-eng.json
	WWDC19	Modern Rendering with Metal	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-601/eng_9a607c9a1e5a/wwdc2019-601-transcript-eng.json
	WWDC19	Introducing Low-Latency HLS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-502/eng_9b9189380830/wwdc2019-502-transcript-eng.json
	WWDC19	Introducing SiriKit Media Intents	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-207/eng_f9b83e6d22dc/wwdc2019-207-transcript-eng.json
	WWDC19	Introducing iPad Apps for Mac	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-205/eng_7f4d0dd24e0c/wwdc2019-205-transcript-eng.json
	WWDC19	Working with USD	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-602/eng_e575b00ea1ba/wwdc2019-602-transcript-eng.json
	WWDC19	All About Notarization	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-703/eng_f851da5f46ed/wwdc2019-703-transcript-eng.json
	WWDC19	Creating Independent Watch Apps	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-208/eng_df19d3487b1e/wwdc2019-208-transcript-eng.json
	WWDC19	Introducing SF Symbols	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-206/eng_a7603f9b73ba/wwdc2019-206-transcript-eng.json
	WWDC19	Introducing the Create ML App	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-430/eng_58e9bfa1875d/wwdc2019-430-transcript-eng.json
	WWDC19	What's New in Machine Learning	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-209/eng_4dddf061e0e6/wwdc2019-209-transcript-eng.json
	WWDC19	Core ML 3 Framework	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-704/eng_2cfd7efef653/wwdc2019-704-transcript-eng.json
	WWDC19	Introducing RealityKit and Reality Composer	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-603/eng_694a971a5996/wwdc2019-603-transcript-eng.json
	WWDC19	Swift Playgrounds 3	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-405/eng_fdeaef5cfe82/wwdc2019-405-transcript-eng.json
	WWDC19	What’s New in AppKit for macOS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-210/eng_f93d518e18cf/wwdc2019-210-transcript-eng.json
	WWDC19	Designing iPad Apps for Mac	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-809/eng_2a4d050480f8/wwdc2019-809-transcript-eng.json
	WWDC19	HLS Authoring for AirPlay 2 Video	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-507/eng_f79c8368baae/wwdc2019-507-transcript-eng.json
	WWDC19	Introducing ARKit 3	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-604/eng_59fef7091044/wwdc2019-604-transcript-eng.json
	WWDC19	Introducing Multiple Windows on iPad	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-212/eng_8480f96c8e70/wwdc2019-212-transcript-eng.json
	WWDC19	Mastering the Living Room With tvOS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-211/eng_2c4f719b6ad2/wwdc2019-211-transcript-eng.json
	WWDC19	What's New in iOS Design	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-808/eng_ed139053372b/wwdc2019-808-transcript-eng.json
	WWDC19	AUv3 Extensions User Presets	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-509/eng_2ed9c5c79c30/wwdc2019-509-transcript-eng.json
	WWDC19	Accessibility Inspector	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-257/eng_d62bd0282aaf/wwdc2019-257-transcript-eng.json
	WWDC19	Advances in CarPlay Systems	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-252/eng_51d19950e96d/wwdc2019-252-transcript-eng.json
	WWDC19	Auditing Web Content with Web Inspector	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-514/eng_f356f45b59bf/wwdc2019-514-transcript-eng.json
	WWDC19	Creating an Accessible Reading Experience	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-248/eng_0c0cbb956d32/wwdc2019-248-transcript-eng.json
	WWDC19	Embedding and Sharing Visually Rich Links	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-262/eng_1cef61357394/wwdc2019-262-transcript-eng.json
	WWDC19	Exploring Tinted Graphic Complications	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-253/eng_b663ae6c0be9/wwdc2019-253-transcript-eng.json
	WWDC19	Game Center Player Identifiers	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-615/eng_9cacd61ea34c/wwdc2019-615-transcript-eng.json
	WWDC19	HEVC Video with Alpha	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-506/eng_8f27867b3ae0/wwdc2019-506-transcript-eng.json
	WWDC19	Introducing Accelerate for Swift	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-718/eng_cfa378b1e275/wwdc2019-718-transcript-eng.json
	WWDC19	Introducing the Indoor Maps Program	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-245/eng_b4f26d350807/wwdc2019-245-transcript-eng.json
	WWDC19	"LLDB: Beyond ""po"""	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-429/eng_d9e4bf0a36e1/wwdc2019-429-transcript-eng.json
	WWDC19	Large Content Viewer - Ensuring Readability for Everyone	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-261/eng_c8d14c9e6496/wwdc2019-261-transcript-eng.json
	WWDC19	Making Apps More Accessible With Custom Actions	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-250/eng_f73ce6411bef/wwdc2019-250-transcript-eng.json
	WWDC19	Modernizing Your Audio App	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-508/eng_abbc2f833077/wwdc2019-508-transcript-eng.json
	WWDC19	Streaming Audio on watchOS 6	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-716/eng_81d96849df9a/wwdc2019-716-transcript-eng.json
	WWDC19	Supporting Dark Mode in Your Web Content	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-511/eng_1fcb831054ff/wwdc2019-511-transcript-eng.json
	WWDC19	Supporting New Game Controllers	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-616/eng_6d88cb4c5a0e/wwdc2019-616-transcript-eng.json
	WWDC19	Understanding CPU Usage with Web Inspector	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-513/eng_ad8f613373f2/wwdc2019-513-transcript-eng.json
	WWDC19	Visual Design and Accessibility	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-244/eng_f2e329124ba8/wwdc2019-244-transcript-eng.json
	WWDC19	What's New in AVAudioEngine	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-510/eng_c18878cb823c/wwdc2019-510-transcript-eng.json
	WWDC19	What's New in Safari Extensions	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-720/eng_c0d60536c46d/wwdc2019-720-transcript-eng.json
	WWDC19	What's New in Universal Links	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-717/eng_6244f7e1a02e/wwdc2019-717-transcript-eng.json
	WWDC19	What’s New in ClassKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-247/eng_4bfec1c96e64/wwdc2019-247-transcript-eng.json
	WWDC19	What’s New in File Management and Quick Look	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-719/eng_9a21ea24ac58/wwdc2019-719-transcript-eng.json
	WWDC19	Writing Great Accessibility Labels	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-254/eng_85bcd1f6851c/wwdc2019-254-transcript-eng.json
	WWDC19	Introducing Parameters for Shortcuts	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-213/eng_42524b6c9c53/wwdc2019-213-transcript-eng.json
	WWDC19	Introducing Sign In with Apple	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-706/eng_30c497a99299/wwdc2019-706-transcript-eng.json
	WWDC19	Training Object Detection Models in Create ML	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-424/eng_fd36a7d1da09/wwdc2019-424-transcript-eng.json
	WWDC19	Training Sound Classification Models in Create ML	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-425/eng_b135156a13c3/wwdc2019-425-transcript-eng.json
	WWDC19	What's New in Core Location	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-705/eng_765c859aef0d/wwdc2019-705-transcript-eng.json
	WWDC19	Advances in App Background Execution	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-707/eng_a0a14bc6696e/wwdc2019-707-transcript-eng.json
	WWDC19	Building Apps with RealityKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-605/eng_5d33c6dcfbff/wwdc2019-605-transcript-eng.json
	WWDC19	Implementing Dark Mode on iOS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-214/eng_185eaffd3d53/wwdc2019-214-transcript-eng.json
	WWDC19	Understanding Images in Vision Framework	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-222/eng_015223e32c05/wwdc2019-222-transcript-eng.json
	WWDC19	Advances in Collection View Layout	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-215/eng_c71826158e1c/wwdc2019-215-transcript-eng.json
	WWDC19	Delivering Optimized Metal Apps and Games	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-606/eng_c8df2fa5c483/wwdc2019-606-transcript-eng.json
	WWDC19	ResearchKit and CareKit Reimagined	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-217/eng_b914a15cf947/wwdc2019-217-transcript-eng.json
	WWDC19	SwiftUI Essentials	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-216/eng_46a84f5b97a2/wwdc2019-216-transcript-eng.json
	WWDC19	Advances in UI Data Sources	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-220/eng_73a40445cc2d/wwdc2019-220-transcript-eng.json
	WWDC19	Designing for Privacy	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-708/eng_b364b31fa305/wwdc2019-708-transcript-eng.json
	WWDC19	Exploring New Data Representations in HealthKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-218/eng_673c497c2840/wwdc2019-218-transcript-eng.json
	WWDC19	SwiftUI on watchOS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-219/eng_8e1058112dde/wwdc2019-219-transcript-eng.json
	WWDC19	Adopting Swift Packages in Xcode	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-408/eng_d17944332518/wwdc2019-408-transcript-eng.json
	WWDC19	App Distribution – From Ad-hoc to Enterprise	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-304/eng_64a6cdaf13d6/wwdc2019-304-transcript-eng.json
	WWDC19	Cryptography and Your Apps	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-709/eng_42649a979fac/wwdc2019-709-transcript-eng.json
	WWDC19	Introducing PencilKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-221/eng_9dcc925574e9/wwdc2019-221-transcript-eng.json
	WWDC19	Bringing People into AR	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-607/eng_1e63863e94a1/wwdc2019-607-transcript-eng.json
	WWDC19	Designing Award Winning Apps and Games	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-802/eng_86b391fe104d/wwdc2019-802-transcript-eng.json
	WWDC19	What's New in Apple File Systems	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-710/eng_373efc2e8d04/wwdc2019-710-transcript-eng.json
	WWDC19	What's New in Clang and LLVM	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-409/eng_e31cc4516006/wwdc2019-409-transcript-eng.json
	WWDC19	Advances in Camera Capture & Photo Segmentation	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-225/eng_ed31ee5e0e23/wwdc2019-225-transcript-eng.json
	WWDC19	Designing Audio-Haptic Experiences	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-810/eng_27fda62f2747/wwdc2019-810-transcript-eng.json
	WWDC19	Expanding the Sensory Experience with Core Haptics	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-223/eng_64abaea074b1/wwdc2019-223-transcript-eng.json
	WWDC19	Introducing Core Haptics	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-520/eng_e1d7e157dcd9/wwdc2019-520-transcript-eng.json
	WWDC19	Introducing Multi-Camera Capture for iOS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-249/eng_88892bc51658/wwdc2019-249-transcript-eng.json
	WWDC19	Introducing Photo Segmentation Mattes	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-260/eng_cef634f84795/wwdc2019-260-transcript-eng.json
	WWDC19	Metal for Pro Apps	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-608/eng_b93061a6fe32/wwdc2019-608-transcript-eng.json
	WWDC19	Modernizing Your UI for iOS 13	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-224/eng_55c213805673/wwdc2019-224-transcript-eng.json
	WWDC19	Creating Swift Packages	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-410/eng_e1e8637479e8/wwdc2019-410-transcript-eng.json
	WWDC19	Data Flow Through SwiftUI	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-226/eng_73f0649ab135/wwdc2019-226-transcript-eng.json
	WWDC19	Font Management and Text Scaling	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-227/eng_fd9eff3a2a60/wwdc2019-227-transcript-eng.json
	WWDC19	Getting Started with Instruments	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-411/eng_7085b46edcbd/wwdc2019-411-transcript-eng.json
	WWDC19	Advances in Foundation	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-723/eng_2d083e53fa1f/wwdc2019-723-transcript-eng.json
	WWDC19	Creating Great Apps Using Core ML and ARKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-228/eng_92788c5e7da8/wwdc2019-228-transcript-eng.json
	WWDC19	Debugging in Xcode 11	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-412/eng_da7a2fff60e0/wwdc2019-412-transcript-eng.json
	WWDC19	Delivering Intuitive Media Playback with AVKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-503/eng_d79251ea080a/wwdc2019-503-transcript-eng.json
	WWDC19	Introducing Combine	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-722/eng_21fef58e372b/wwdc2019-722-transcript-eng.json
	WWDC19	Advances in Networking, Part 1	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-712/eng_dbc658807709/wwdc2019-712-transcript-eng.json
	WWDC19	Building AR Experiences with Reality Composer	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-609/eng_1ac755c9c4e4/wwdc2019-609-transcript-eng.json
	WWDC19	Testing in Xcode	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-413/eng_a29b91d79474/wwdc2019-413-transcript-eng.json
	WWDC19	What's New for Web Developers	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-518/eng_4d39e01145c9/wwdc2019-518-transcript-eng.json
	WWDC19	What's New in Authentication	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-516/eng_571a4197e126/wwdc2019-516-transcript-eng.json
	WWDC19	What's New in Safari	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-515/eng_05e3e3dcac9e/wwdc2019-515-transcript-eng.json
	WWDC19	Building Activity Classification Models in Create ML	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-426/eng_818d2fe31bf2/wwdc2019-426-transcript-eng.json
	WWDC19	Building Collaborative AR Experiences	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-610/eng_be8de79f83cd/wwdc2019-610-transcript-eng.json
	WWDC19	Combine in Practice	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-721/eng_b3e09964cf56/wwdc2019-721-transcript-eng.json
	WWDC19	Modern Swift API Design	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-415/eng_185d0d0d9316/wwdc2019-415-transcript-eng.json
	WWDC19	Training Recommendation Models in Create ML	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-427/eng_5507be9e73f2/wwdc2019-427-transcript-eng.json
	WWDC19	Training Text Classifiers in Create ML	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-428/eng_6d61f776c6df/wwdc2019-428-transcript-eng.json
	WWDC19	Advances in Natural Language Framework	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-232/eng_f7cda72ea35a/wwdc2019-232-transcript-eng.json
	WWDC19	Binary Frameworks in Swift	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-416/eng_30ee973d4a50/wwdc2019-416-transcript-eng.json
	WWDC19	Integrating SwiftUI	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-231/eng_4ce749408c24/wwdc2019-231-transcript-eng.json
	WWDC19	Making Apps with Core Data	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-230/eng_1cc8713fdf43/wwdc2019-230-transcript-eng.json
	WWDC19	Improving Battery Life and Performance	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-417/eng_9b84ae51594f/wwdc2019-417-transcript-eng.json
	WWDC19	Mastering Xcode Previews	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-233/eng_cb249e112ebc/wwdc2019-233-transcript-eng.json
	WWDC19	Text Recognition in Vision Framework	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-234/eng_622bacd16b53/wwdc2019-234-transcript-eng.json
